Fx,Fy,Fz,Mx,My,Mz
-11.60387481,11.60387481,43.45085593,-2.929562867,2.929562867,-0.197585571
-0.340510537,0.340510537,45.69438558,-2.677188936,2.677188936,0.18019808
-5.004564862,5.004564862,45.26384243,-1.878378813,1.878378813,-0.224041513
-11.14449789,11.14449789,43.77679724,-3.315992895,3.315992895,0.330182383
-0.718205591,0.718205591,45.68507186,-2.147950942,2.147950942,1.119104926
0.420048711,-0.420048711,45.59526526,-2.72337698,2.72337698,1.121112849
-5.693706808,5.693706808,45.12179504,-3.373403126,3.373403126,-1.132389498
-11.08304947,11.08304947,43.77249479,-0.985537286,0.985537286,-0.796567132
7.756951175,-7.756951175,44.32801588,-5.193609871,5.193609871,0.415945757
-0.337693081,0.337693081,45.22606637,-2.971355195,2.971355195,0.06473303
-2.175128793,2.175128793,44.3093392,-2.111277631,2.111277631,-15.75326662
2.061666784,-2.061666784,45.38141321,-2.403097109,2.403097109,-0.511968237
6.079468772,-6.079468772,44.75330621,-1.32571381,1.32571381,-1.797349976
-8.456039009,8.456039009,44.50446989,-2.077836318,2.077836318,-0.744821101
-0.506018463,0.506018463,45.55905411,-2.98670801,2.98670801,-0.082860647
2.113608968,-2.113608968,45.5026135,-2.530041603,2.530041603,-1.133756623
-1.408222576,1.408222576,45.39391228,-3.545119612,3.545119612,-0.086982926
-0.662680897,0.662680897,45.52729025,-1.632036862,1.632036862,1.523343517
11.91217076,-11.91217076,43.27446485,-2.853526987,2.853526987,0.794950992
1.156623082,-1.156623082,45.58761593,-3.890987537,3.890987537,0.001153092
-0.264018033,0.264018033,45.57988658,-3.7711335,3.7711335,0.154317451
-8.824998153,8.824998153,44.50996878,-2.776370488,2.776370488,-0.333121006
-0.613941455,0.613941455,45.75468733,-3.256029585,3.256029585,0.28585813
1.190949634,-1.190949634,44.64724848,-5.915985617,5.915985617,1.766251193
0.010854576,-0.010854576,45.48505499,-2.899696996,2.899696996,-2.907175427
-0.810915439,0.810915439,45.3611145,-2.236922111,2.236922111,-7.424415669
-2.451708482,2.451708482,45.50108659,-2.388013867,2.388013867,-0.923445844
0.102151784,-0.102151784,45.3332335,-2.432364685,2.432364685,-7.917270372
3.920501757,-3.920501757,45.41547085,-2.176596118,2.176596118,-1.171425323
-11.92919135,11.92919135,43.5428585,-2.963999815,2.963999815,-0.068673534
1.341352521,-1.341352521,45.61367443,-2.508977416,2.508977416,1.17273114
-0.729951621,0.729951621,43.03074757,-11.1439559,11.1439559,-0.087922236
-1.199004109,1.199004109,45.58702351,-2.111658243,2.111658243,-2.824997435
0.519560607,-0.519560607,45.70126634,-1.927072869,1.927072869,-0.18984342
-2.261145493,2.261145493,45.46894383,-3.004893424,3.004893424,0.047591526
-2.244546602,2.244546602,44.3204445,-1.805859192,1.805859192,-16.30387183
-1.348641452,1.348641452,45.485112,-2.040777017,2.040777017,-0.084202677
4.733256615,-4.733256615,45.23277416,-3.531420246,3.531420246,0.83635294
-0.411092173,0.411092173,45.48230011,-2.355293486,2.355293486,-3.268575598
6.839085565,-6.839085565,44.9894444,-2.34531002,2.34531002,0.11692862
-1.358295187,1.358295187,45.06995931,-1.287043054,1.287043054,1.508764982
0.270594887,-0.270594887,45.61035732,-2.065784024,2.065784024,0.130894491
-1.460028653,1.460028653,44.86914147,-2.358462186,2.358462186,11.6276643
6.519920734,-6.519920734,44.4350558,-0.434690893,0.434690893,-0.553503501
-9.842041898,9.842041898,44.04020672,-3.366644644,3.366644644,-3.174698401
-7.991849128,7.991849128,44.52398283,-1.93922663,1.93922663,0.007244815
-0.289869961,0.289869961,45.70527288,-2.534261596,2.534261596,0.530387112
12.01632313,-12.01632313,43.51711624,-1.687342985,1.687342985,0.513094582
-0.418625441,0.418625441,45.58623763,-2.970726832,2.970726832,1.372932747
-2.748887478,2.748887478,44.36804929,0.200733418,-0.200733418,1.16432281
-0.215814306,0.215814306,45.69167752,-2.788342673,2.788342673,0.884183125
-0.982131979,0.982131979,45.04845083,-2.262728976,2.262728976,10.85803749
-7.869718497,7.869718497,44.29825733,-0.75220323,0.75220323,-0.52750124
-0.683396417,0.683396417,45.68252045,-2.696625265,2.696625265,0.495630843
-4.744385863,4.744385863,45.26037066,-2.683505489,2.683505489,-0.015567853
-0.832632467,0.832632467,44.83981036,-2.49223316,2.49223316,13.23893875
0.077085193,-0.077085193,44.57384838,-8.098548496,8.098548496,1.902494071
-12.21887664,12.21887664,43.40931013,-4.150432663,4.150432663,0.365964271
0.049477835,-0.049477835,45.64181493,-3.181375625,3.181375625,0.832876298
10.09701617,-10.09701617,42.90397079,0.918474972,-0.918474972,0.367248073
1.358170099,-1.358170099,45.6583035,-2.467343086,2.467343086,-0.512745137
-10.76334148,10.76334148,42.9279499,-5.673661876,5.673661876,-4.161937212
3.52501484,-3.52501484,45.31244788,-2.124419994,2.124419994,-0.10657458
-1.342154864,1.342154864,44.40685249,-2.523724606,2.523724606,15.43925281
-1.072217775,1.072217775,44.96008712,-2.566288956,2.566288956,11.83492832
-14.51496088,14.51496088,42.6052932,-4.000073368,4.000073368,1.052763999
-0.958027503,0.958027503,44.95291631,-6.216788569,6.216788569,0.037819498
-9.271092889,9.271092889,44.28689248,-2.847137671,2.847137671,-0.987982817
-0.574811791,0.574811791,45.55228072,-2.473466064,2.473466064,-1.775152719
-8.866551957,8.866551957,44.02020788,-0.763685026,0.763685026,-0.987509757
-1.09892327,1.09892327,45.05345197,-2.417764331,2.417764331,11.11809702
-9.607746923,9.607746923,44.21573203,-2.790385265,2.790385265,0.226994365
8.930709018,-8.930709018,43.86496815,-0.517885424,0.517885424,-1.519532411
-0.357378223,0.357378223,45.85566413,-1.720722085,1.720722085,0.212077048
3.229173012,-3.229173012,45.42349889,-1.889013124,1.889013124,-0.219707365
-3.601085409,3.601085409,43.23157806,-1.577561064,1.577561064,-19.41285531
12.67911097,-12.67911097,42.84527835,-1.337113402,1.337113402,0.79733052
10.51310247,-10.51310247,43.63018493,-3.764159688,3.764159688,1.522529293
9.436180353,-9.436180353,44.19136425,-2.447908722,2.447908722,1.2109447
-1.961737591,1.961737591,44.62196684,-2.036727225,2.036727225,-13.36554084
-0.689066288,0.689066288,45.56298857,-2.636946096,2.636946096,0.827618241
0.621598877,-0.621598877,45.66964831,-2.258915538,2.258915538,0.533861384
-2.013559726,2.013559726,45.12000908,-2.954459554,2.954459554,9.35534109
5.548731812,-5.548731812,44.81458109,-0.734227152,0.734227152,-0.321523
1.285866497,-1.285866497,45.55551267,-1.259244799,1.259244799,-0.544693175
10.59122188,-10.59122188,43.92493237,-2.387042375,2.387042375,-1.031142768
-0.714501954,0.714501954,45.47839542,-2.291642169,2.291642169,4.588539832
0.930527529,-0.930527529,45.61612921,-2.28540108,2.28540108,0.17787565
1.100762531,-1.100762531,45.51122064,-2.051789264,2.051789264,-0.190415543
-1.576043956,1.576043956,44.68277533,-2.184872096,2.184872096,13.41750466
5.09002965,-5.09002965,45.20024641,-2.31939151,2.31939151,-1.048117962
-0.351156186,0.351156186,45.67239532,-2.016386404,2.016386404,0.213340162
-8.829693569,8.829693569,44.271839,-3.856026211,3.856026211,-2.835418974
-0.339199772,0.339199772,45.65864245,-1.25541344,1.25541344,0.028335999
-1.370773171,1.370773171,45.31540134,-1.784654011,1.784654011,3.18337498
-0.06272143,0.06272143,45.48146875,-2.86167595,2.86167595,-5.730707023
-2.320425682,2.320425682,44.43473522,0.594138697,-0.594138697,2.057368122
-2.034416342,2.034416342,44.34619903,-2.303460913,2.303460913,-15.50846447
0.388562358,-0.388562358,45.08637059,-5.920458288,5.920458288,2.470441032
-7.423088327,7.423088327,44.95603478,-2.722724559,2.722724559,-0.264710308
5.344673704,-5.344673704,44.87589437,-1.22386282,1.22386282,0.331458404
-2.497097634,2.497097634,44.40017487,-1.850735149,1.850735149,-14.42819511
7.452214762,-7.452214762,44.37808945,-1.152170853,1.152170853,-1.082133133
-0.348156397,0.348156397,45.65069139,-2.06138891,2.06138891,0.195355816
6.322124134,-6.322124134,44.47139608,-0.403197745,0.403197745,0.49901616
13.47039898,-13.47039898,42.91983692,-1.946846522,1.946846522,0.92369801
6.090177491,-6.090177491,44.73727151,-1.787129911,1.787129911,-1.285913147
-0.062243532,0.062243532,45.55140674,-1.840537286,1.840537286,-0.073968441
-8.000654831,8.000654831,44.51135869,-3.890278142,3.890278142,-2.43518383
4.680736024,-4.680736024,45.2029372,-3.044074454,3.044074454,-1.434634658
3.442676381,-3.442676381,45.22799883,-2.904687378,2.904687378,-0.927684475
-3.832995917,3.832995917,45.20308983,-3.05804083,3.05804083,-1.05293995
-7.138226244,7.138226244,45.02866118,-3.732156419,3.732156419,-0.5085089
-6.773062388,6.773062388,45.02371347,-2.315033608,2.315033608,0.648098121
0.209392142,-0.209392142,45.38324999,-2.809448656,2.809448656,-8.27357211
-0.894386829,0.894386829,44.71645276,-2.380751219,2.380751219,-13.449068
4.316852639,-4.316852639,45.24075778,-2.53392919,2.53392919,0.382431175
-0.702226588,0.702226588,45.18420266,-2.636873798,2.636873798,9.810576535
-0.827484085,0.827484085,45.59051467,-3.036968498,3.036968498,-0.622234464
-11.68763806,11.68763806,42.75429137,0.690448664,-0.690448664,-0.017637257
-3.272847967,3.272847967,45.44386,-3.000172882,3.000172882,-1.0760462
9.875900469,-9.875900469,43.53746105,-5.760651629,5.760651629,0.817743055
9.947316955,-9.947316955,44.06292475,-1.843169,1.843169,-0.639375854
-3.136536372,3.136536372,44.26244049,-0.651001453,0.651001453,1.880434613
1.248155056,-1.248155056,45.70512523,-2.244101297,2.244101297,0.260895372
-12.36130607,12.36130607,42.24337362,-6.644988103,6.644988103,-2.565595412
10.37252523,-10.37252523,43.66837382,-5.125002082,5.125002082,-0.667982444
5.115289567,-5.115289567,45.03781669,-1.34864256,1.34864256,-1.542630642
6.689970294,-6.689970294,44.8333076,-4.592782758,4.592782758,-0.612863112
4.940310651,-4.940310651,45.13363742,-2.837419254,2.837419254,0.252605573
-0.702760565,0.702760565,45.50469239,-3.535882859,3.535882859,1.420329961
-8.523626176,8.523626176,44.04863531,-0.183128745,0.183128745,-0.062068631
2.410194751,-2.410194751,45.52534233,-1.304483079,1.304483079,1.448278298
-0.338137416,0.338137416,45.66386585,-1.326759029,1.326759029,-0.003442481
1.85906239,-1.85906239,45.55410439,-1.253178107,1.253178107,0.093950303
-4.899372956,4.899372956,45.28720274,-2.844630762,2.844630762,-0.382975116
-1.719547764,1.719547764,45.24702812,-2.491100233,2.491100233,1.210066335
-0.308287295,0.308287295,45.65281022,-2.151885231,2.151885231,0.946136813
-0.470794534,0.470794534,45.64418007,-2.939914107,2.939914107,-0.92928242
-1.406356418,1.406356418,45.48546409,-2.353302702,2.353302702,1.092202472
-0.979961183,0.979961183,45.56857262,-3.230543135,3.230543135,0.905089449
-1.957727822,1.957727822,44.89906503,-2.219667884,2.219667884,-12.30086351
0.559456296,-0.559456296,45.65834381,-1.270846432,1.270846432,0.391178307
-2.887297092,2.887297092,45.40587296,-2.188993713,2.188993713,-0.017772916
-1.614476401,1.614476401,44.2002815,1.29097203,-1.29097203,2.389979582
-0.764820061,0.764820061,45.55724076,-3.858160572,3.858160572,0.141312512
-1.042018631,1.042018631,45.14603272,-1.651867526,1.651867526,1.352591736
-1.48962996,1.48962996,45.4980339,-2.191858551,2.191858551,0.102677968
9.355849677,-9.355849677,44.31120208,-2.473615748,2.473615748,-1.18074943
9.749228946,-9.749228946,43.68418311,-5.143609187,5.143609187,1.433944657
2.477375036,-2.477375036,45.47500458,-3.185744343,3.185744343,-0.023766268
-0.389050672,0.389050672,45.62102436,-1.207631945,1.207631945,0.16908026
-1.384997015,1.384997015,45.3392398,-1.857806705,1.857806705,2.869700388
-2.629593469,2.629593469,44.92116657,-1.763996743,1.763996743,1.589660323
9.139905512,-9.139905512,43.44771676,0.256936023,-0.256936023,0.741877741
-0.261260366,0.261260366,44.67560293,-0.375537768,0.375537768,0.022975119
-0.337369222,0.337369222,45.67664965,-1.325827584,1.325827584,0.011354152
-7.135692152,7.135692152,44.71009594,-3.902682582,3.902682582,-2.000234029
-3.873923177,3.873923177,45.25110014,-3.992004719,3.992004719,-1.321777531
7.273682897,-7.273682897,44.87842189,-3.53416624,3.53416624,-0.447858869
0.832793771,-0.832793771,45.09129874,-5.14599464,5.14599464,1.400609573
10.43089396,-10.43089396,43.86719071,-2.035779674,2.035779674,-0.016002828
-0.290174991,0.290174991,45.66555306,-2.529186147,2.529186147,0.408601544
-0.687653413,0.687653413,43.82144901,-9.655096542,9.655096542,-0.207106753
2.664286776,-2.664286776,45.45897636,-3.104215958,3.104215958,-0.069137658
13.25704533,-13.25704533,42.96688683,-1.444867566,1.444867566,0.832695463
-0.356329318,0.356329318,45.67086857,-2.018210381,2.018210381,0.212563901
-6.338303779,6.338303779,44.96875847,-4.511855231,4.511855231,-0.600740612
7.619575472,-7.619575472,44.83417186,-2.734329698,2.734329698,0.169953475
0.621566611,-0.621566611,45.5504762,-2.737665552,2.737665552,-4.655749193
7.249928896,-7.249928896,44.50324508,-0.855010016,0.855010016,-0.238039519
-4.700201342,4.700201342,45.2472537,-2.727461462,2.727461462,-0.035240314
-1.337549203,1.337549203,45.59543391,-1.765603017,1.765603017,0.990533694
11.46481346,-11.46481346,43.67781691,-2.707258663,2.707258663,-1.184919276
0.592051116,-0.592051116,45.70755038,-2.330847518,2.330847518,0.152239446
3.159614185,-3.159614185,45.43490641,-1.428946337,1.428946337,-0.946499424
-0.353348093,0.353348093,45.66554047,-1.391414343,1.391414343,0.087883218
-0.388036803,0.388036803,45.6145812,-2.052180118,2.052180118,0.125755402
-1.233114676,1.233114676,45.22604852,-1.62383335,1.62383335,2.67215553
-0.455915162,0.455915162,45.47169808,-3.157403402,3.157403402,0.248121695
-8.269460244,8.269460244,44.53320622,-1.233228542,1.233228542,-0.228783982
-14.27696062,14.27696062,42.50437449,-3.598475162,3.598475162,0.496983523
1.55545835,-1.55545835,45.48875039,-2.602431888,2.602431888,0.023839874
9.819247055,-9.819247055,43.57324673,-5.269065941,5.269065941,1.364598495
-1.752567961,1.752567961,44.80530081,-1.982037604,1.982037604,-12.31585242
2.725439939,-2.725439939,45.33641453,-1.551973506,1.551973506,-0.600195877
-0.411894145,0.411894145,45.58920467,-1.85305284,1.85305284,0.81176618
-3.248195768,3.248195768,43.23679174,2.808470074,-2.808470074,0.376204452
4.177642893,-4.177642893,45.55279677,-2.289105482,2.289105482,-0.14251636
10.01451543,-10.01451543,44.04300429,-1.550027686,1.550027686,-0.672985202
13.11688667,-13.11688667,42.98524499,-2.152040813,2.152040813,0.64142927
-1.80259155,1.80259155,44.27910921,-7.384875395,7.384875395,-0.630569711
4.212801854,-4.212801854,45.18958871,-1.351576936,1.351576936,-1.074709231
8.433309177,-8.433309177,44.42492935,-2.22533666,2.22533666,0.197615442
-0.972069602,0.972069602,45.54705246,-2.808738584,2.808738584,-0.168742463
4.699002032,-4.699002032,45.20216413,-3.341967318,3.341967318,-0.592318575
-9.913925292,9.913925292,44.07390858,-2.689626919,2.689626919,-1.335537795
-1.312120234,1.312120234,45.45177566,-2.044806298,2.044806298,2.747519914
-7.434430403,7.434430403,44.83823174,-3.169008316,3.169008316,-1.438937637
-3.191347447,3.191347447,45.61548295,-2.261513205,2.261513205,-0.224881555
15.14808858,-15.14808858,41.52537958,-2.579202146,2.579202146,0.306907622
-2.077106492,2.077106492,44.40999531,-2.428665516,2.428665516,-15.21220656
-14.48129091,14.48129091,42.62699495,-4.057614272,4.057614272,1.081853129
-2.108005803,2.108005803,45.54593036,-2.697247381,2.697247381,-0.076855312
-0.732999156,0.732999156,45.19255541,-1.407925645,1.407925645,-0.653730522
-1.319206607,1.319206607,43.43423126,-9.985654576,9.985654576,3.126385675
-0.878011524,0.878011524,45.43101721,-2.393737825,2.393737825,-6.073404508
-0.996065466,0.996065466,45.73296881,-1.48553037,1.48553037,-0.029008597
1.53370316,-1.53370316,45.49971837,-1.943980008,1.943980008,-0.212073881
-1.923610934,1.923610934,45.6004193,-1.791694329,1.791694329,-0.284014026
-0.988364035,0.988364035,44.74407729,-2.470658379,2.470658379,13.98253978
0.582652003,-0.582652003,45.66901807,-1.297377925,1.297377925,0.072972238
-0.046648622,0.046648622,45.67619003,-1.461476148,1.461476148,0.11145112
-1.05891753,1.05891753,45.21464219,-3.017960425,3.017960425,0.612402642
-0.353514939,0.353514939,45.67840757,-2.503277433,2.503277433,0.305227555
-0.491538478,0.491538478,45.60295042,-3.37803549,3.37803549,-0.029784582
10.45984511,-10.45984511,43.62941238,-4.268915514,4.268915514,1.471615254
-1.149289774,1.149289774,45.61060946,-2.930788971,2.930788971,0.168571012
-10.82588088,10.82588088,43.07486685,-0.287641233,0.287641233,2.428182146
-3.094245319,3.094245319,43.31155495,2.711202925,-2.711202925,0.627979209
-0.103053995,0.103053995,45.63465046,-3.168253514,3.168253514,0.221892403
11.87271442,-11.87271442,43.52357,-2.509455234,2.509455234,-0.74410569
-1.180552995,1.180552995,45.19242932,-2.879344593,2.879344593,9.598240273
-1.053905849,1.053905849,45.4340903,-2.010545861,2.010545861,2.788652621
3.979458756,-3.979458756,45.4461349,-2.384220357,2.384220357,0.373741995
0.830671714,-0.830671714,45.48986482,-1.842627337,1.842627337,0.852080051
-0.642817879,0.642817879,45.55751501,-3.236053562,3.236053562,-1.949213605
-8.714808144,8.714808144,44.59603462,-2.565301928,2.565301928,0.021847005
-1.048406633,1.048406633,44.86746118,-2.711687768,2.711687768,13.67813137
-2.304407803,2.304407803,44.29466693,0.776711283,-0.776711283,3.35281191
-11.04075691,11.04075691,43.07515852,-6.793580887,6.793580887,-0.751722992
-0.537504844,0.537504844,45.46376091,-4.924646044,4.924646044,0.932726554
-0.585254175,0.585254175,45.48056965,-2.773647646,2.773647646,-2.194855224
-1.062240814,1.062240814,45.1845723,-2.455578843,2.455578843,9.012816772
-1.428412818,1.428412818,43.94929537,-7.886219021,7.886219021,-0.630280527
5.715689576,-5.715689576,44.78873489,-0.96422455,0.96422455,1.141075119
2.634968434,-2.634968434,45.42503767,-1.64990086,1.64990086,-0.897968086
5.429329924,-5.429329924,45.01207325,-3.180140142,3.180140142,1.686987374
-7.188226509,7.188226509,44.83468239,-3.471712691,3.471712691,-0.704264095
-0.960914478,0.960914478,44.0118117,1.745666716,-1.745666716,3.793299227
10.8294303,-10.8294303,43.85259446,-2.712156845,2.712156845,-0.366868464
-2.881654692,2.881654692,45.4743747,-2.940690653,2.940690653,-0.032341836
-0.481666553,0.481666553,45.35642177,-2.566154799,2.566154799,-10.03915783
0.542393436,-0.542393436,45.70401873,-2.528271028,2.528271028,1.891151805
-11.1251612,11.1251612,43.07479715,-6.094845347,6.094845347,-2.0823215
-0.706365974,0.706365974,45.40874964,-5.20688539,5.20688539,0.20415115
-0.744709234,0.744709234,45.51884592,-2.716571667,2.716571667,0.439704202
-2.09524009,2.09524009,44.41299166,0.465545274,-0.465545274,1.079130236
-6.616752555,6.616752555,44.77997117,-0.549946262,0.549946262,0.027387527
7.739775059,-7.739775059,44.73666219,-2.08810695,2.08810695,-0.064555391
-2.022331729,2.022331729,45.1831332,-1.484154586,1.484154586,1.550628145
-1.444264378,1.444264378,45.44419612,-2.888873082,2.888873082,4.792198538
10.03745856,-10.03745856,42.86901157,1.099654283,-1.099654283,-0.469240324
10.48214838,-10.48214838,44.00027825,-3.524789515,3.524789515,-0.725000265
-0.342890491,0.342890491,44.55293164,-0.511609767,0.511609767,0.668146311
-1.733285405,1.733285405,45.03393945,-1.341200619,1.341200619,2.433862845
-5.132149619,5.132149619,45.02591544,-3.713874838,3.713874838,-1.51408693
-0.339252006,0.339252006,45.68961262,-2.705309179,2.705309179,0.196728724
-11.30700962,11.30700962,43.73580328,-3.547571422,3.547571422,0.618366434
-1.218855916,1.218855916,45.42253341,-2.885198135,2.885198135,1.189706075
-0.297998001,0.297998001,45.60356932,-3.05446967,3.05446967,-1.583038068
-1.753413054,1.753413054,45.64546505,-1.975856936,1.975856936,-0.078840227
-9.961580495,9.961580495,43.43894047,0.341809446,-0.341809446,0.437885064
11.00386858,-11.00386858,43.78378755,-1.735765076,1.735765076,0.26847725
-0.362409478,0.362409478,45.61891345,-1.469630434,1.469630434,0.093310261
-0.562781796,0.562781796,44.73860792,-0.020765893,0.020765893,1.518308641
7.119758177,-7.119758177,44.61814031,-0.658178883,0.658178883,-1.386264813
5.480454176,-5.480454176,45.07486909,-1.519428813,1.519428813,0.214817446
-1.995710016,1.995710016,44.3775612,-2.193795698,2.193795698,-15.46212102
-0.98982193,0.98982193,45.5364729,-2.925368454,2.925368454,0.735766748
7.394724001,-7.394724001,44.63003116,-2.443501045,2.443501045,-1.242526436
-6.69562357,6.69562357,44.72812088,-4.085621059,4.085621059,-1.344245152
-8.692507972,8.692507972,44.37631822,-3.859375189,3.859375189,-2.49072028
12.77517038,-12.77517038,42.77843258,-2.379748595,2.379748595,0.429970766
-1.727379696,1.727379696,45.48297599,-2.349978788,2.349978788,-4.226588494
-10.5103267,10.5103267,44.24322609,-3.146345226,3.146345226,1.079403631
-9.938158127,9.938158127,43.42269396,-5.080602258,5.080602258,-3.744357058
-1.346449981,1.346449981,45.63238754,-2.396659928,2.396659928,-0.310102163
-1.412646476,1.412646476,45.02553085,-1.271314543,1.271314543,2.734230736
-0.349191698,0.349191698,45.54776038,-3.453510645,3.453510645,0.458830391
4.046437258,-4.046437258,45.2383329,-2.124157113,2.124157113,0.546633727
-1.943911362,1.943911362,44.67967981,-2.101234405,2.101234405,-13.60693006
2.311798109,-2.311798109,45.50905366,-2.54916959,2.54916959,-0.566053095
-14.25496522,14.25496522,42.51938001,-3.423795903,3.423795903,0.218046013
-2.209699367,2.209699367,44.77822037,-0.591663784,0.591663784,1.316017795
-3.165895511,3.165895511,45.49788994,-2.07933033,2.07933033,-0.361646714
6.577874748,-6.577874748,44.82245898,-3.856321577,3.856321577,0.261769841
-0.464579294,0.464579294,45.60464112,-2.409700044,2.409700044,1.001339463
-2.51258445,2.51258445,44.33804431,1.088097368,-1.088097368,3.127687221
-11.12441569,11.12441569,42.73973207,-5.749991595,5.749991595,-4.512745513
-1.464846685,1.464846685,45.66591324,-1.670764662,1.670764662,-1.053723562
12.54840889,-12.54840889,43.15531214,-2.336595805,2.336595805,0.122806724
5.51747617,-5.51747617,44.82784171,-1.419977877,1.419977877,-0.453433858
-0.611061944,0.611061944,45.66306543,-2.279582033,2.279582033,0.653430309
-2.04049082,2.04049082,45.37233172,-2.510861547,2.510861547,0.817061527
-1.030127275,1.030127275,45.51232743,-2.446087178,2.446087178,5.077963343
0.321289711,-0.321289711,45.71153703,-3.319392997,3.319392997,0.131750916
-1.449615283,1.449615283,44.69000935,-0.485895839,0.485895839,2.068953055
-9.249588075,9.249588075,44.32909905,-2.176129087,2.176129087,1.38557135
-9.578942366,9.578942366,44.42583935,-3.854290646,3.854290646,-0.118366473
-0.666221487,0.666221487,45.59574277,-3.201179873,3.201179873,1.244359876
10.59489896,-10.59489896,43.58251545,-4.169176908,4.169176908,1.425076892
-10.12325327,10.12325327,43.410032,0.390822529,-0.390822529,-1.173328305
10.05746832,-10.05746832,42.92618884,1.016321872,-1.016321872,-0.454913669
-2.723348329,2.723348329,43.14837866,-1.599555358,1.599555358,-19.56913741
10.36875098,-10.36875098,43.78665656,-5.337413537,5.337413537,-0.640134499
6.19537424,-6.19537424,44.87476576,-1.095734897,1.095734897,-0.914899049
-0.993894481,0.993894481,45.52614567,-2.071644403,2.071644403,1.184157819
12.37961077,-12.37961077,43.19644231,-2.055650535,2.055650535,-0.521894614
-14.26285881,14.26285881,42.5289435,-3.289743351,3.289743351,0.204378869
-2.012332355,2.012332355,44.3770386,-2.276190275,2.276190275,-15.39014778
-0.48117091,0.48117091,45.81100013,-3.987248705,3.987248705,-0.216132145
-11.54213042,11.54213042,43.37073585,-0.177248263,0.177248263,-1.105144492
-14.55353432,14.55353432,42.35704112,-3.328864094,3.328864094,0.348736262
-0.729808099,0.729808099,45.52381153,-2.970343902,2.970343902,0.647409727
7.280257867,-7.280257867,44.07588306,-0.552244123,0.552244123,-0.150134067
-7.347431577,7.347431577,44.81943845,-2.843045137,2.843045137,-0.907436501
-0.752860542,0.752860542,45.52828081,-2.153675808,2.153675808,1.085211174
-0.840841465,0.840841465,45.40770581,-2.132014956,2.132014956,0.858475816
0.821315091,-0.821315091,45.52124931,-4.759903123,4.759903123,0.922546771
-0.710882119,0.710882119,45.48469506,-1.397371569,1.397371569,0.10847632
-0.000122109,0.000122109,44.921554,-6.78929668,6.78929668,2.095240219
-1.328421906,1.328421906,45.65852029,-1.367267518,1.367267518,-0.225231974
-0.34778257,0.34778257,45.66882206,-1.988086424,1.988086424,0.207712265
-9.128001015,9.128001015,43.84767783,-0.844648022,0.844648022,-0.386373498
-0.690177769,0.690177769,45.47944371,-3.9580378,3.9580378,0.272770039
-13.02601488,13.02601488,42.90909788,-3.23272261,3.23272261,0.279106048
11.81648575,-11.81648575,43.52968027,-2.66142606,2.66142606,-0.923318707
-0.325148306,0.325148306,45.45067462,-2.282417648,2.282417648,4.776605158
9.084279197,-9.084279197,43.91529307,-5.298050342,5.298050342,1.004273214
-0.356572722,0.356572722,45.67195081,-1.427400835,1.427400835,0.049664288
-5.035192296,5.035192296,45.14146834,-3.012580314,3.012580314,0.286901116
-0.170626013,0.170626013,45.5158894,-3.274942083,3.274942083,-0.226114359
0.45468422,-0.45468422,45.10617494,-5.146368824,5.146368824,1.125510195
0.657974544,-0.657974544,45.63258665,-3.811238623,3.811238623,-0.086635679
-4.141845288,4.141845288,45.1726975,-1.915160809,1.915160809,0.013408915
-1.577647149,1.577647149,44.39863183,-2.184528488,2.184528488,-15.31494114
-4.697772672,4.697772672,45.2249525,-2.386719187,2.386719187,0.185060517
-0.658762307,0.658762307,45.56621876,-2.240966843,2.240966843,0.871183699
-1.87291385,1.87291385,45.02492102,-2.177826579,2.177826579,-10.60080015
-1.483281037,1.483281037,45.68291688,-2.825803376,2.825803376,-0.647991955
-1.097522963,1.097522963,44.99747344,-2.369166956,2.369166956,11.4976771
-0.243754329,0.243754329,44.76686492,-0.231924045,0.231924045,-0.119094621
-0.357658494,0.357658494,45.6122068,-1.333594121,1.333594121,0.095992878
-2.777607091,2.777607091,43.53816879,-1.775539851,1.775539851,-18.78112078
3.061930373,-3.061930373,45.38495449,-3.457832623,3.457832623,0.762027009
-0.341198202,0.341198202,45.6615919,-1.256620222,1.256620222,-0.000361971
-6.653485173,6.653485173,44.99142678,-1.561705731,1.561705731,-1.484259926
8.247494394,-8.247494394,43.69701639,0.675703094,-0.675703094,1.088154679
-0.6628288,0.6628288,45.50607386,-2.845776682,2.845776682,0.672107097
5.882913453,-5.882913453,45.00976827,-3.165435593,3.165435593,1.380042165
-0.909108764,0.909108764,45.481459,-3.198922457,3.198922457,0.63236072
-1.45242585,1.45242585,45.31012841,-2.422500301,2.422500301,6.513950509
7.148150826,-7.148150826,44.56218136,-1.013669543,1.013669543,-0.234656271
-0.286594035,0.286594035,45.15262734,-1.650217619,1.650217619,-0.00875075
-0.687209224,0.687209224,45.31742061,-2.06235471,2.06235471,-0.409434224
-11.82042763,11.82042763,43.57538442,-3.425623871,3.425623871,0.454655407
-0.563808088,0.563808088,45.51025921,-2.631056238,2.631056238,-3.682364961
-5.973513306,5.973513306,44.76754208,-0.090420197,0.090420197,-0.035808177
-0.566692642,0.566692642,45.56256128,-2.69794755,2.69794755,2.432180555
-4.409041974,4.409041974,45.32882262,-2.870921713,2.870921713,-0.928064852
-5.231929,5.231929,45.17454005,-3.579772692,3.579772692,-1.575155676
-4.278504176,4.278504176,45.28373895,-2.631187268,2.631187268,1.021840029
